,accuracy,loss,val_accuracy,val_loss
0,0.6107797026634216,0.6436793804168701,0.652482271194458,0.6052945852279663
1,0.7531301975250244,0.5039758086204529,0.7812164425849915,0.44666337966918945
2,0.8038046360015869,0.4260351061820984,0.8044272661209106,0.4189898669719696
3,0.8360470533370972,0.36490872502326965,0.7999140620231628,0.4356752038002014
4,0.8678596615791321,0.3068619966506958,0.8289275765419006,0.38417041301727295
5,0.8940297961235046,0.2490444779396057,0.8390285968780518,0.38435569405555725
6,0.9204148650169373,0.1926037222146988,0.8343004584312439,0.42695489525794983
7,0.9450265765190125,0.13682201504707336,0.8437567353248596,0.4255909323692322
