,accuracy,loss,val_accuracy,val_loss
0,0.5459186434745789,0.6876460313796997,0.5654416680335999,0.6819175481796265
1,0.5871352553367615,0.675104022026062,0.6127229928970337,0.6623944640159607
2,0.6011607050895691,0.6624197959899902,0.6090694069862366,0.6539798378944397
3,0.6185716390609741,0.6484261155128479,0.637653112411499,0.6408866047859192
4,0.638669490814209,0.6368032097816467,0.6443154811859131,0.6243814826011658
5,0.6502230167388916,0.6238553524017334,0.649043619632721,0.6222237944602966
6,0.6682788133621216,0.6076016426086426,0.6926714181900024,0.5878037810325623
7,0.6893976330757141,0.5845890045166016,0.7139480113983154,0.562153160572052
