,accuracy,loss,val_accuracy,val_loss
0,0.6282444000244141,0.6344760060310364,0.7122286558151245,0.5536144375801086
1,0.7536675930023193,0.4971841275691986,0.7816462516784668,0.45538344979286194
2,0.8048256039619446,0.4226553440093994,0.8125939965248108,0.4174421727657318
3,0.838841438293457,0.36346113681793213,0.8171072602272034,0.3983040452003479
4,0.8638293147087097,0.30792248249053955,0.832796037197113,0.3767998516559601
5,0.8944596648216248,0.24950054287910461,0.8388136625289917,0.37022414803504944
6,0.9265409111976624,0.18376566469669342,0.8336557149887085,0.40389177203178406
7,0.9507227540016174,0.12781132757663727,0.817966878414154,0.6220590472221375
